step,train_loss,loss,val_loss,lr,elapsed_sec,samples_per_sec,gpu_memory_used_mb,nan_inf_status
1,0.005236602388322353,0.005236602388322353,0.00891117937862873,0.001,0.06385540962219238,31.32076063458401,0.0,PASS
2,0.007574756164103746,0.007574756164103746,,0.001,0.0015833377838134766,1263.1543442252673,0.0,PASS
3,0.012045818381011486,0.012045818381011486,,0.001,0.0010344982147216797,1933.3044480294998,0.0,PASS
4,0.007461177185177803,0.007461177185177803,,0.001,0.0009675025939941406,2067.1779201577133,0.0,PASS
5,0.004661080427467823,0.004661080427467823,,0.001,0.0009331703186035156,2143.231476750128,0.0,PASS
6,0.0025115273892879486,0.0025115273892879486,,0.001,0.0009415149688720703,2124.236009116232,0.0,PASS
7,0.004416699521243572,0.004416699521243572,,0.001,0.0009412765502929688,2124.774062816616,0.0,PASS
8,0.013252348639070988,0.013252348639070988,,0.001,0.0009307861328125,2148.72131147541,0.0,PASS
9,0.003522098995745182,0.003522098995745182,,0.001,0.0008957386016845703,2232.794250731967,0.0,PASS
10,0.002517790999263525,0.002517790999263525,0.001502387342043221,0.001,0.0009143352508544922,2187.3814863103,0.0,PASS
11,0.0018780396785587072,0.0018780396785587072,,0.001,0.0010921955108642578,1831.1739794804628,0.0,PASS
12,0.0016845033969730139,0.0016845033969730139,,0.001,0.0012173652648925781,1642.8922835879357,0.0,PASS
13,0.004314531106501818,0.004314531106501818,,0.001,0.0009222030639648438,2168.719751809721,0.0,PASS
14,0.00447423942387104,0.00447423942387104,,0.001,0.0009076595306396484,2203.469398476491,0.0,PASS
15,0.0025982691440731287,0.0025982691440731287,,0.001,0.0009403228759765625,2126.9290060851927,0.0,PASS
16,0.0024188398383557796,0.0024188398383557796,,0.001,0.0009558200836181641,2092.444000997755,0.0,PASS
17,0.0021532070823013783,0.0021532070823013783,,0.001,0.0009176731109619141,2179.4253052740974,0.0,PASS
18,0.001934187370352447,0.001934187370352447,,0.001,0.0009176731109619141,2179.4253052740974,0.0,PASS
19,0.002075529657304287,0.002075529657304287,,0.001,0.0008933544158935547,2238.753135842007,0.0,PASS
20,0.0016198153607547283,0.0016198153607547283,0.001526134554296732,0.001,0.0009012222290039062,2219.2084656084658,0.0,PASS
21,0.0015514058759436011,0.0015514058759436011,,0.001,0.0011255741119384766,1776.8710019063758,0.0,PASS
22,0.001715215970762074,0.001715215970762074,,0.001,0.000949859619140625,2105.574297188755,0.0,PASS
23,0.0015909927897155285,0.0015909927897155285,,0.001,0.0009202957153320312,2173.2145077720206,0.0,PASS
24,0.0017957303207367659,0.0017957303207367659,,0.001,0.001207590103149414,1656.1911154985191,0.0,PASS
25,0.0011585108004510403,0.0011585108004510403,,0.001,0.0009407997131347656,2125.8509883426254,0.0,PASS
26,0.0010418940801173449,0.0010418940801173449,,0.001,0.0009417533874511719,2123.6982278481014,0.0,PASS
27,0.0010087881237268448,0.0010087881237268448,,0.001,0.0009083747863769531,2201.7343832020997,0.0,PASS
28,0.0007918802439235151,0.0007918802439235151,,0.001,0.0009238719940185547,2164.802064516129,0.0,PASS
29,0.0006827387842349708,0.0006827387842349708,,0.001,0.0009133815765380859,2189.6653615244063,0.0,PASS
30,0.0030225622467696667,0.0030225622467696667,0.0015722486423328519,0.001,0.0009100437164306641,2197.6966203824995,0.0,PASS
31,0.0020442164968699217,0.0020442164968699217,,0.001,0.0010709762573242188,1867.4550311665182,0.0,PASS
32,0.000969876884482801,0.000969876884482801,,0.001,0.0009250640869140625,2162.0123711340207,0.0,PASS
33,0.0006478618597611785,0.0006478618597611785,,0.001,0.00090789794921875,2202.890756302521,0.0,PASS
34,0.0014582487056031823,0.0014582487056031823,,0.001,0.0009281635284423828,2154.7927048548677,0.0,PASS
35,0.000785678334068507,0.000785678334068507,,0.001,0.0009138584136962891,2188.522828072006,0.0,PASS
36,0.002157395938411355,0.002157395938411355,,0.001,0.0010731220245361328,1863.7209508998,0.0,PASS
37,0.0022892560809850693,0.0022892560809850693,,0.001,0.0009446144104003906,2117.26602725896,0.0,PASS
38,0.0024428211618214846,0.0024428211618214846,,0.001,0.0009427070617675781,2121.549822964087,0.0,PASS
39,0.0015285307308658957,0.0015285307308658957,,0.001,0.0009443759918212891,2117.800555415299,0.0,PASS
40,0.0009489812073297799,0.0009489812073297799,0.0006596574676223099,0.001,0.0009171962738037109,2180.5583571614243,0.0,PASS
41,0.0006200564093887806,0.0006200564093887806,,0.001,0.0010533332824707031,1898.7342688999547,0.0,PASS
42,0.0008012164034880698,0.0008012164034880698,,0.001,0.0009565353393554688,2090.879361914257,0.0,PASS
43,0.00029452424496412277,0.00029452424496412277,,0.001,0.0009260177612304688,2159.7857878475797,0.0,PASS
44,0.0015915766125544906,0.0015915766125544906,,0.001,0.0008957386016845703,2232.794250731967,0.0,PASS
45,0.0018602476920932531,0.0018602476920932531,,0.001,0.0009701251983642578,2061.589579749324,0.0,PASS
46,0.0005850014858879149,0.0005850014858879149,,0.001,0.0009250640869140625,2162.0123711340207,0.0,PASS
47,0.0011434328043833375,0.0011434328043833375,,0.001,0.0009057521820068359,2208.109502500658,0.0,PASS
48,0.0010230212938040495,0.0010230212938040495,,0.001,0.0008969306945800781,2229.8266879319513,0.0,PASS
49,0.00026926951250061393,0.00026926951250061393,,0.001,0.0009453296661376953,2115.6640605296343,0.0,PASS
50,0.0007442106725648046,0.0007442106725648046,0.0009691095910966396,0.001,0.0009317398071289062,2146.5220061412488,0.0,PASS
51,0.0008661316242069006,0.0008661316242069006,,0.001,0.0012555122375488281,1592.9753133308013,0.0,PASS
52,0.000563437060918659,0.000563437060918659,,0.001,0.0009336471557617188,2142.1368743615935,0.0,PASS
53,0.0009469612268730998,0.0009469612268730998,,0.001,0.0009088516235351562,2200.579223504722,0.0,PASS
54,0.0008937082602642477,0.0008937082602642477,,0.001,0.0009140968322753906,2187.9520083463744,0.0,PASS
55,0.0006437567644752562,0.0006437567644752562,,0.001,0.0009534358978271484,2097.6764191047764,0.0,PASS
56,0.0005305006052367389,0.0005305006052367389,,0.001,0.0009064674377441406,2206.3671751709626,0.0,PASS
57,0.0004777727008331567,0.0004777727008331567,,0.001,0.0008981227874755859,2226.8670029200957,0.0,PASS
58,0.0005983986193314195,0.0005983986193314195,,0.001,0.0009047985076904297,2210.436890645586,0.0,PASS
59,0.000553579127881676,0.000553579127881676,,0.001,0.0009500980377197266,2105.045922208281,0.0,PASS
60,0.0005881367833353579,0.0005881367833353579,0.0006820496055297554,0.001,0.0008878707885742188,2252.580021482277,0.0,PASS
61,0.0005956612876616418,0.0005956612876616418,,0.001,0.0010464191436767578,1911.2800182273866,0.0,PASS
62,0.0004261144786141813,0.0004261144786141813,,0.001,0.0009419918060302734,2123.160718805366,0.0,PASS
63,0.0004538839275483042,0.0004538839275483042,,0.001,0.0009245872497558594,2163.127385250129,0.0,PASS
64,0.000497356872074306,0.000497356872074306,,0.001,0.0009162425994873047,2182.8279989591465,0.0,PASS
65,0.00030459833214990795,0.00030459833214990795,,0.001,0.0009500980377197266,2105.045922208281,0.0,PASS
66,0.0003057564317714423,0.0003057564317714423,,0.001,0.0009043216705322266,2211.602425520696,0.0,PASS
67,0.00015776818327140063,0.00015776818327140063,,0.001,0.0011620521545410156,1721.0931473122691,0.0,PASS
68,0.0004743241297546774,0.0004743241297546774,,0.001,0.0008885860443115234,2250.7668365977997,0.0,PASS
69,0.00026533345226198435,0.00026533345226198435,,0.001,0.0009319782257080078,2145.9728830903045,0.0,PASS
70,0.0008191054803319275,0.0008191054803319275,0.00040651881136000156,0.001,0.0009095668792724609,2198.84875491481,0.0,PASS
71,0.0005645003402605653,0.0005645003402605653,,0.001,0.0010867118835449219,1840.4142167617376,0.0,PASS
72,0.0001456908357795328,0.0001456908357795328,,0.001,0.0009400844573974609,2127.468425057063,0.0,PASS
73,0.0004000907065346837,0.0004000907065346837,,0.001,0.000911712646484375,2193.673640167364,0.0,PASS
74,0.0003601365606300533,0.0003601365606300533,,0.001,0.0009245872497558594,2163.127385250129,0.0,PASS
75,0.00016345499898307025,0.00016345499898307025,,0.001,0.0009505748748779297,2103.9899673940304,0.0,PASS
76,0.0008634275291115046,0.0008634275291115046,,0.001,0.0009150505065917969,2185.6717040125063,0.0,PASS
77,0.00014662602916359901,0.00014662602916359901,,0.001,0.0008997917175292969,2222.7366189719132,0.0,PASS
78,0.00037799598067067564,0.00037799598067067564,,0.001,0.0008785724639892578,2276.4200814111264,0.0,PASS
79,0.00022223098494578153,0.00022223098494578153,,0.001,0.0012156963348388672,1645.1476760149048,0.0,PASS
80,0.00023923865228425711,0.00023923865228425711,0.0003818848927039653,0.001,0.0009226799011230469,2167.5989664082686,0.0,PASS
81,0.0003461588639765978,0.0003461588639765978,,0.001,0.0010952949523925781,1825.9921636917718,0.0,PASS
82,0.000138164046802558,0.000138164046802558,,0.001,0.0009632110595703125,2076.388118811881,0.0,PASS
83,0.0003823940351139754,0.0003823940351139754,,0.001,0.0011713504791259766,1707.430897618563,0.0,PASS
84,0.00012288942525628954,0.00012288942525628954,,0.001,0.0009322166442871094,2145.424040920716,0.0,PASS
85,0.00030619799508713186,0.00030619799508713186,,0.001,0.0009510517120361328,2102.9350714464777,0.0,PASS
86,0.0002447080332785845,0.0002447080332785845,,0.001,0.0008985996246337891,2225.6853276731226,0.0,PASS
87,0.00013180129462853074,0.00013180129462853074,,0.001,0.0009057521820068359,2208.109502500658,0.0,PASS
88,0.000193249637959525,0.000193249637959525,,0.001,0.0009005069732666016,2220.971141117289,0.0,PASS
89,0.0001237723045051098,0.0001237723045051098,,0.001,0.0009291172027587891,2152.5809597125995,0.0,PASS
90,0.00041807012166827917,0.00041807012166827917,0.0002924052532762289,0.001,0.0008974075317382812,2228.6418703506906,0.0,PASS
91,0.00039837879012338817,0.00039837879012338817,,0.001,0.0012733936309814453,1570.6062535105787,0.0,PASS
92,0.0002161164302378893,0.0002161164302378893,,0.001,0.0009212493896484375,2170.9648033126296,0.0,PASS
93,0.00012109481758670881,0.00012109481758670881,,0.001,0.0009217262268066406,2169.8416968442834,0.0,PASS
94,0.00036634347634389997,0.00036634347634389997,,0.001,0.0008985996246337891,2225.6853276731226,0.0,PASS
95,0.00023979594698175788,0.00023979594698175788,,0.001,0.0009126663208007812,2191.3814002089866,0.0,PASS
96,0.00017264735652133822,0.00017264735652133822,,0.001,0.00089263916015625,2240.5470085470088,0.0,PASS
97,0.00023523510026279837,0.00023523510026279837,,0.001,0.000896453857421875,2231.012765957447,0.0,PASS
98,0.0002548025513533503,0.0002548025513533503,,0.001,0.0009047985076904297,2210.436890645586,0.0,PASS
99,0.00023883975518401712,0.00023883975518401712,,0.001,0.0009019374847412109,2217.4485857784825,0.0,PASS
100,0.00021694567112717777,0.00021694567112717777,0.00022460933541879058,0.001,0.0009062290191650391,2206.9476453564853,0.0,PASS
101,0.000195475819054991,0.000195475819054991,,0.001,0.001088857650756836,1836.7873877819138,0.0,PASS
102,0.0002594320976641029,0.0002594320976641029,,0.001,0.0009496212005615234,2106.1029374843083,0.0,PASS
103,0.00023596755636390299,0.00023596755636390299,,0.001,0.0009210109710693359,2171.526792648201,0.0,PASS
104,0.00012994740973226726,0.00012994740973226726,,0.001,0.0008955001831054688,2233.3887113951014,0.0,PASS
105,0.0002185599587392062,0.0002185599587392062,,0.001,0.0009367465972900391,2135.049121913973,0.0,PASS
106,0.00030237319879233837,0.00030237319879233837,,0.001,0.0009045600891113281,2211.019504480759,0.0,PASS
107,0.00017854424368124455,0.00017854424368124455,,0.001,0.0009129047393798828,2190.8090885348656,0.0,PASS
108,0.0002691939880605787,0.0002691939880605787,,0.001,0.0008928775787353516,2239.9487316421896,0.0,PASS
109,0.0003310202737338841,0.0003310202737338841,,0.001,0.0009076595306396484,2203.469398476491,0.0,PASS
110,0.0004197340167593211,0.0004197340167593211,0.00026562108541838825,0.001,0.0009074211120605469,2204.048344718865,0.0,PASS
111,0.0002644105115905404,0.0002644105115905404,,0.001,0.0011050701141357422,1809.839913700108,0.0,PASS
112,0.00048790808068588376,0.00048790808068588376,,0.001,0.0009200572967529297,2173.777662606893,0.0,PASS
113,0.0002450314932502806,0.0002450314932502806,,0.001,0.0009236335754394531,2165.360867320599,0.0,PASS
114,0.0001830664259614423,0.0001830664259614423,,0.001,0.0009043216705322266,2211.602425520696,0.0,PASS
115,0.000291997566819191,0.000291997566819191,,0.001,0.0009214878082275391,2170.403104786546,0.0,PASS
116,0.0002711295965127647,0.0002711295965127647,,0.001,0.000888824462890625,2250.1630901287554,0.0,PASS
117,0.0002593963872641325,0.0002593963872641325,,0.001,0.0009021759033203125,2216.862579281184,0.0,PASS
118,0.0002734474546741694,0.0002734474546741694,,0.001,0.00090789794921875,2202.890756302521,0.0,PASS
119,0.00011889516463270411,0.00011889516463270411,,0.001,0.0009164810180664062,2182.260145681582,0.0,PASS
120,0.00021282967645674944,0.00021282967645674944,0.0002144773752661422,0.001,0.0009105205535888672,2196.5456925896833,0.0,PASS
121,0.00023629260249435902,0.00023629260249435902,,0.001,0.0018727779388427734,1067.9322724379376,0.0,PASS
122,0.00017117816605605185,0.00017117816605605185,,0.001,0.0010154247283935547,1969.6191594270956,0.0,PASS
123,0.00033979775616899133,0.00033979775616899133,,0.001,0.0009565353393554688,2090.879361914257,0.0,PASS
124,0.00019558689382392913,0.00019558689382392913,,0.001,0.0009279251098632812,2155.3463514902364,0.0,PASS
125,0.00021208327962085605,0.00021208327962085605,,0.001,0.0009570121765136719,2089.837568510214,0.0,PASS
126,0.00021215385640971363,0.00021215385640971363,,0.001,0.0009403228759765625,2126.9290060851927,0.0,PASS
127,0.00032595323864370584,0.00032595323864370584,,0.001,0.0009219646453857422,2169.2805792604086,0.0,PASS
128,0.0001434876467101276,0.0001434876467101276,,0.001,0.0009062290191650391,2206.9476453564853,0.0,PASS
129,0.0002809823490679264,0.0002809823490679264,,0.001,0.000957489013671875,2088.796812749004,0.0,PASS
130,0.0003018799179699272,0.0003018799179699272,0.00023660599254071712,0.001,0.0009138584136962891,2188.522828072006,0.0,PASS
131,0.00012053563841618598,0.00012053563841618598,,0.001,0.0013802051544189453,1449.0599412679219,0.0,PASS
132,0.00011135840031784028,0.00011135840031784028,,0.001,0.0009465217590332031,2112.9994962216624,0.0,PASS
133,0.00011490673932712525,0.00011490673932712525,,0.001,0.0009021759033203125,2216.862579281184,0.0,PASS
134,0.00032772161648608744,0.00032772161648608744,,0.001,0.0009264945983886719,2158.6742151312405,0.0,PASS
135,0.00011351396096870303,0.00011351396096870303,,0.001,0.0009546279907226562,2095.056943056943,0.0,PASS
136,0.00020893712644465268,0.00020893712644465268,,0.001,0.0009093284606933594,2199.4252753015207,0.0,PASS
137,0.0001330212689936161,0.0001330212689936161,,0.001,0.00091552734375,2184.5333333333333,0.0,PASS
138,0.00028562909574247897,0.00028562909574247897,,0.001,0.0008971691131591797,2229.2341217114003,0.0,PASS
139,0.0003429934731684625,0.0003429934731684625,,0.001,0.0008819103240966797,2267.8042714247094,0.0,PASS
140,0.00025583984097465873,0.00025583984097465873,0.0004653239157050848,0.001,0.0009055137634277344,2208.6908899420746,0.0,PASS
141,0.000395602808566764,0.000395602808566764,,0.001,0.0011293888092041016,1770.869326578003,0.0,PASS
142,0.000427062448579818,0.000427062448579818,,0.001,0.0009524822235107422,2099.7767209011263,0.0,PASS
143,0.00021582344197668135,0.00021582344197668135,,0.001,0.001149892807006836,1739.2925565001037,0.0,PASS
144,0.0005170071381144226,0.0005170071381144226,,0.001,0.0009157657623291016,2183.9645925540226,0.0,PASS
145,0.000657261407468468,0.000657261407468468,,0.001,0.0009362697601318359,2136.13649096002,0.0,PASS
146,0.00021269259741529822,0.00021269259741529822,,0.001,0.0008976459503173828,2228.0499335989375,0.0,PASS
147,0.000647986656986177,0.000647986656986177,,0.001,0.0009152889251708984,2185.1023704089607,0.0,PASS
148,0.0010838729795068502,0.0010838729795068502,,0.001,0.0008990764617919922,2224.5049058605146,0.0,PASS
149,0.00024431332712993026,0.00024431332712993026,,0.001,0.0009062290191650391,2206.9476453564853,0.0,PASS
150,0.00017178693087771535,0.00017178693087771535,0.0019936556927859783,0.001,0.0008959770202636719,2232.2001064395954,0.0,PASS
151,0.00010482936340849847,0.00010482936340849847,,0.001,0.0012824535369873047,1559.5106897192786,0.0,PASS
152,0.00015148830425459892,0.00015148830425459892,,0.001,0.0009212493896484375,2170.9648033126296,0.0,PASS
153,0.0001267090265173465,0.0001267090265173465,,0.001,0.0009183883666992188,2177.7279335410176,0.0,PASS
154,0.01165837049484253,0.01165837049484253,,0.001,0.0008931159973144531,2239.350774159103,0.0,PASS
155,0.001091428566724062,0.001091428566724062,,0.001,0.0009431838989257812,2120.4772497472195,0.0,PASS
156,0.00017884928092826158,0.00017884928092826158,,0.001,0.0009272098541259766,2157.0089997428645,0.0,PASS
157,0.004379906691610813,0.004379906691610813,,0.001,0.0009219646453857422,2169.2805792604086,0.0,PASS
158,0.0068795159459114075,0.0068795159459114075,,0.001,0.0008971691131591797,2229.2341217114003,0.0,PASS
159,0.00026001071091741323,0.00026001071091741323,,0.001,0.0009288787841796875,2153.1334702258728,0.0,PASS
160,0.004387063439935446,0.004387063439935446,0.0025832674000412226,0.001,0.0008907318115234375,2245.3447537473235,0.0,PASS
161,0.0021794287022203207,0.0021794287022203207,,0.001,0.0011456012725830078,1745.8081165452654,0.0,PASS
162,0.00034300494007766247,0.00034300494007766247,,0.001,0.0009744167327880859,2052.509909469048,0.0,PASS
163,0.00030880531994625926,0.00030880531994625926,,0.001,0.0009233951568603516,2165.919958688355,0.0,PASS
164,0.004399675875902176,0.004399675875902176,,0.001,0.0009140968322753906,2187.9520083463744,0.0,PASS
165,0.0005097046378068626,0.0005097046378068626,,0.001,0.0009329319000244141,2143.7791975466394,0.0,PASS
166,0.007604165934026241,0.007604165934026241,,0.001,0.0009067058563232422,2205.787010255062,0.0,PASS
167,0.004021260887384415,0.004021260887384415,,0.001,0.0008985996246337891,2225.6853276731226,0.0,PASS
168,0.0023510281462222338,0.0023510281462222338,,0.001,0.0008769035339355469,2280.752582925503,0.0,PASS
169,0.00082500244025141,0.00082500244025141,,0.001,0.0012149810791015625,1646.116169544741,0.0,PASS
170,0.0003147195966448635,0.0003147195966448635,0.008997159078717232,0.001,0.0009126663208007812,2191.3814002089866,0.0,PASS
171,0.006658627651631832,0.006658627651631832,,0.001,0.001287698745727539,1553.1583040177745,0.0,PASS
172,0.017378777265548706,0.017378777265548706,,0.001,0.0009500980377197266,2105.045922208281,0.0,PASS
173,0.001981903100386262,0.001981903100386262,,0.001,0.0009140968322753906,2187.9520083463744,0.0,PASS
174,0.000957037671469152,0.000957037671469152,,0.001,0.0009255409240722656,2160.898505924781,0.0,PASS
175,0.0015861743595451117,0.0015861743595451117,,0.001,0.0009312629699707031,2147.621095750128,0.0,PASS
176,0.0015719350194558501,0.0015719350194558501,,0.001,0.0009083747863769531,2201.7343832020997,0.0,PASS
177,0.0029948377050459385,0.0029948377050459385,,0.001,0.0008962154388427734,2231.6062782654963,0.0,PASS
178,0.004262042697519064,0.004262042697519064,,0.001,0.0009024143218994141,2216.276882430647,0.0,PASS
179,0.005909676197916269,0.005909676197916269,,0.001,0.0009157657623291016,2183.9645925540226,0.0,PASS
180,0.0013906874228268862,0.0013906874228268862,0.00030662521021440625,0.001,0.0009179115295410156,2178.859220779221,0.0,PASS
181,0.0003152051067445427,0.0003152051067445427,,0.001,0.0010540485382080078,1897.4458267360326,0.0,PASS
182,0.002324796048924327,0.002324796048924327,,0.001,0.0009219646453857422,2169.2805792604086,0.0,PASS
183,0.003674248233437538,0.003674248233437538,,0.001,0.0011894702911376953,1681.420725596312,0.0,PASS
184,0.0031570782884955406,0.0031570782884955406,,0.001,0.0009315013885498047,2147.0714102892243,0.0,PASS
185,0.0017164897872135043,0.0017164897872135043,,0.001,0.0009396076202392578,2128.548084242578,0.0,PASS
186,0.0009973511332646012,0.0009973511332646012,,0.001,0.0008947849273681641,2235.173994138023,0.0,PASS
187,0.0012080256128683686,0.0012080256128683686,,0.001,0.0008878707885742188,2252.580021482277,0.0,PASS
188,0.0008601220324635506,0.0008601220324635506,,0.001,0.0008935928344726562,2238.1558164354324,0.0,PASS
189,0.00014852758613415062,0.00014852758613415062,,0.001,0.0009233951568603516,2165.919958688355,0.0,PASS
190,0.0019415301503613591,0.0019415301503613591,0.0028021051548421383,0.001,0.0009059906005859375,2207.5284210526315,0.0,PASS
191,0.0023974592331796885,0.0023974592331796885,,0.001,0.0010764598846435547,1857.9419712070876,0.0,PASS
192,0.0016738118138164282,0.0016738118138164282,,0.001,0.0009310245513916016,2148.1710627400766,0.0,PASS
193,0.0007424078066833317,0.0007424078066833317,,0.001,0.0009088516235351562,2200.579223504722,0.0,PASS
194,0.000579202314838767,0.000579202314838767,,0.001,0.0008864402770996094,2256.2151694459385,0.0,PASS
195,0.0005293942522257566,0.0005293942522257566,,0.001,0.0011746883392333984,1702.579257154455,0.0,PASS
196,0.000359572033630684,0.000359572033630684,,0.001,0.0009169578552246094,2181.1253250130007,0.0,PASS
197,0.0003287313738837838,0.0003287313738837838,,0.001,0.0009119510650634766,2193.1001307189545,0.0,PASS
198,0.002185957506299019,0.002185957506299019,,0.001,0.0009150505065917969,2185.6717040125063,0.0,PASS
199,0.0023886573035269976,0.0023886573035269976,,0.001,0.0008938312530517578,2237.5588156841823,0.0,PASS
200,0.002394642448052764,0.002394642448052764,0.0005391479935497046,0.001,0.0008947849273681641,2235.173994138023,0.0,PASS
